mode,shuffled,model,skill,n_train,n_test,msinstanceid
ood,False,constant,0.0,201,99,03178fe9e423eb55c47d1206f67a870e5bbd720c2b0b2c4b20929615738f68c8
ood,False,base,0.6054626760347226,201,99,03178fe9e423eb55c47d1206f67a870e5bbd720c2b0b2c4b20929615738f68c8
ood,False,+node,0.5955548123215673,201,99,03178fe9e423eb55c47d1206f67a870e5bbd720c2b0b2c4b20929615738f68c8
indist,False,constant,0.0,210,90,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
indist,False,base,0.0037964806355731406,210,90,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
indist,False,+node,0.0441608682494109,210,90,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
ood,False,constant,0.0,201,99,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
ood,False,base,-309.25453174318,201,99,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
ood,False,+node,-273.9246913934469,201,99,03186c8e4abf7c18d5d4a45197e3eb9b62b68c7aaa75c4a43f24608271814a6d
indist,False,constant,0.0,210,90,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
indist,False,base,0.5774821060918092,210,90,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
indist,False,+node,0.7217625534509269,210,90,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
ood,False,constant,0.0,201,99,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
ood,False,base,0.6556031644406833,201,99,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
ood,False,+node,0.7286771367007918,201,99,03240690d6367f3ef0f93d800aa735bcee5bfe5e2f2bd949d70843a804fd9775
indist,False,constant,0.0,210,90,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
indist,False,base,0.2700065319351991,210,90,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
indist,False,+node,0.306170705631998,210,90,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
ood,False,constant,0.0,201,99,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
ood,False,base,0.15752804804489262,201,99,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
ood,False,+node,0.27002739109765306,201,99,032804126c7fe750de12cca72ebf4af857238c85a5c670339b9a91314dce389f
indist,False,constant,0.0,210,90,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
indist,False,base,0.01589898120227118,210,90,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
indist,False,+node,0.006332155022606312,210,90,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
ood,False,constant,0.0,201,99,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
ood,False,base,0.05655976501126381,201,99,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
ood,False,+node,0.04601803247723535,201,99,03396c0ba2828b0338d8fe6dd3ed9143933898f55a6c3fc700ea5ca6909d40f2
indist,False,constant,0.0,210,90,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
indist,False,base,0.23923164312793388,210,90,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
indist,False,+node,0.24628372198976,210,90,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
ood,False,constant,0.0,201,99,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
ood,False,base,0.25351980292399,201,99,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
ood,False,+node,0.2381508331376041,201,99,034ba54a5891ae70b756e0df94386a7189c75cf4746e4692f332be29fa9f182e
indist,False,constant,0.0,210,90,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
indist,False,base,0.47370017373303475,210,90,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
indist,False,+node,0.36680822609558195,210,90,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
ood,False,constant,0.0,201,99,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
ood,False,base,0.8277592315135982,201,99,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
ood,False,+node,0.8302092332936125,201,99,036feb00e4e8d9bc53c1a06a83376111a29e54b540fec3671abf27abdc8e9789
indist,False,constant,0.0,210,90,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
indist,False,base,0.3297758418635317,210,90,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
indist,False,+node,0.3275279185772233,210,90,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
ood,False,constant,0.0,201,99,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
ood,False,base,0.5867969012871241,201,99,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
ood,False,+node,0.5849000597644096,201,99,03abafc4b8aa377fc50ffccac57bc7140e0bb62a4df54b003dba5296d8346029
indist,False,constant,0.0,210,90,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
indist,False,base,0.9607562054111806,210,90,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
indist,False,+node,0.9607179656549476,210,90,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
ood,False,constant,0.0,201,99,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
ood,False,base,0.9857855537361667,201,99,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
ood,False,+node,0.9857725744562147,201,99,03e371195e1eee865a767f4d090c368e6212d9ef3a47ca0bb5c4e494e77891e5
indist,False,constant,0.0,210,90,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
indist,False,base,0.23576079097508262,210,90,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
indist,False,+node,0.18622658582401552,210,90,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
ood,False,constant,0.0,201,99,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
ood,False,base,0.4159800297582591,201,99,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
ood,False,+node,0.309481645460855,201,99,03e519fd3e0a5e418de7406162de92e1b04093d7a831e58f2e57f2cb58306335
indist,False,constant,0.0,210,90,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
indist,False,base,0.7172122525728402,210,90,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
indist,False,+node,0.7206195897649977,210,90,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
ood,False,constant,0.0,201,99,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
ood,False,base,0.8521876404257026,201,99,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
ood,False,+node,0.8531070611833673,201,99,03ec3234b79357a0a428e7c43b899c9f7f96cc51175879faa564d6e4958f82cd
indist,False,constant,0.0,208,90,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
indist,False,base,0.1078818747935697,208,90,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
indist,False,+node,0.12999311779035005,208,90,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
ood,False,constant,0.0,199,99,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
ood,False,base,0.2290647518311585,199,99,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
ood,False,+node,0.23271903028601537,199,99,0400d9d4524bac3a8503c68659d4b618585e0e1c62c047210f7672638595ba69
indist,False,constant,0.0,210,90,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
indist,False,base,0.0011411105742471506,210,90,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
indist,False,+node,0.034018992000624415,210,90,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
ood,False,constant,0.0,201,99,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
ood,False,base,-1.826307285362264,201,99,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
ood,False,+node,-1.5935907111557608,201,99,0447585c9e8f2fab77e487158a2bc45838f782820c93bf6ffaf805addd99a98f
indist,False,constant,0.0,210,90,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
indist,False,base,0.03749042327689489,210,90,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
indist,False,+node,0.026595961729869888,210,90,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
ood,False,constant,0.0,201,99,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
ood,False,base,-0.03422692143086792,201,99,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
ood,False,+node,-0.03790569841282765,201,99,0451262b40e1ef74e639facf398d0c83e6060fd77e1dfd18db2dd785aa897149
indist,False,constant,0.0,210,90,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
indist,False,base,-0.00013714182932256236,210,90,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
indist,False,+node,0.041178222863017644,210,90,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
ood,False,constant,0.0,201,99,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
ood,False,base,-0.753436595688634,201,99,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
ood,False,+node,-0.24183818162519155,201,99,04547ec9e97b9398eaf835355c630703f256eedab3f27bf251e2264d076d2f43
indist,False,constant,0.0,210,90,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
indist,False,base,0.09351822799498566,210,90,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
indist,False,+node,0.08436778355496655,210,90,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
ood,False,constant,0.0,201,99,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
ood,False,base,0.042423056552899574,201,99,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
ood,False,+node,-0.08573033169668265,201,99,045a41554ad76933b77ccd09d627efccfe75f30a42bf79fc51ac57769e8164b7
indist,False,constant,0.0,210,90,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
indist,False,base,0.5683512687571621,210,90,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
indist,False,+node,0.6217467704132889,210,90,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
ood,False,constant,0.0,201,99,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
ood,False,base,0.5395669685455178,201,99,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
ood,False,+node,0.37265688236026406,201,99,04677e4cd319004706087a4e8b6da5ac8cd45f6d0bfca0de0932f225dde477e3
indist,False,constant,0.0,210,90,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
indist,False,base,0.2916654829612153,210,90,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
indist,False,+node,0.28637989392669805,210,90,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
ood,False,constant,0.0,201,99,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
ood,False,base,0.6589907309658296,201,99,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
ood,False,+node,0.660597844188931,201,99,04b258d33c41f8dafb61ccb407606cb9232a25306bb91c0938b76426a43232eb
indist,False,constant,0.0,210,90,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
indist,False,base,0.8863722540753982,210,90,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
indist,False,+node,0.8864410546653257,210,90,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
ood,False,constant,0.0,201,99,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
ood,False,base,0.9420870470732027,201,99,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
ood,False,+node,0.939672847087502,201,99,04b3bd931998ffdd3798b674de4b5b3b64151b89e15e00ef64aa9676fc3fbfc1
indist,False,constant,0.0,210,90,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
indist,False,base,0.24899090988169803,210,90,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
indist,False,+node,0.3017306604846067,210,90,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
ood,False,constant,0.0,201,99,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
ood,False,base,-0.43223202065220123,201,99,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
ood,False,+node,-0.3472726207660146,201,99,04c0a03acf3f0e9d35fd844a042b7150da04a72849a0828ba2b897eaac973109
indist,False,constant,0.0,210,90,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
indist,False,base,0.2867275881977942,210,90,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
indist,False,+node,0.30973737841447446,210,90,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
ood,False,constant,0.0,201,99,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
ood,False,base,-3.4639733282070004,201,99,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
ood,False,+node,-3.3365684285221286,201,99,04c0dba6f4d1582c74f6757636567ca613af9f600b6eb01d3df403ec42d00672
indist,False,constant,0.0,210,90,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
indist,False,base,-0.25125662522914505,210,90,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
indist,False,+node,-0.24451565452318946,210,90,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
ood,False,constant,0.0,201,99,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
ood,False,base,-0.21211634774647492,201,99,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
ood,False,+node,-0.17617495049579412,201,99,04c2abb76fdc39da49a6f359d80163dd7629503ae3a6e5a5b6817e9e0e54f69a
indist,False,constant,0.0,210,90,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
indist,False,base,0.00030841185492824774,210,90,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
indist,False,+node,-0.0006922438538286002,210,90,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
ood,False,constant,0.0,201,99,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
ood,False,base,-2720676.4542933092,201,99,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
ood,False,+node,-2817959.7797360704,201,99,04f050a50f08d440166f80050e6103138483b5ddb2bacd7d686c66d63effb43f
indist,False,constant,0.0,210,90,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
indist,False,base,0.004719724920404955,210,90,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
indist,False,+node,0.0004749757966637791,210,90,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
ood,False,constant,0.0,201,99,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
ood,False,base,-7.730833089434121,201,99,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
ood,False,+node,-7.75994169579544,201,99,0544678da20b7708c080ed6270fce129f0a9049c8f89e159885f9a704092cf50
indist,False,constant,0.0,210,90,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
indist,False,base,0.0522669693071377,210,90,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
indist,False,+node,0.29220471641724277,210,90,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
ood,False,constant,0.0,201,99,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
ood,False,base,-0.05172888855166624,201,99,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
ood,False,+node,0.1980096742648053,201,99,0556a2e17bf20f937d79b31871e32eb619c784ff3c230f77d5ca1031d36c3e10
indist,False,constant,0.0,210,90,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
indist,False,base,-0.0010938025080957647,210,90,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
indist,False,+node,0.05629495516775673,210,90,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
ood,False,constant,0.0,201,99,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
ood,False,base,0.13010878831725048,201,99,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
ood,False,+node,0.19744387990536216,201,99,0568fa4211db5d2062546245d828d03d54290121de1d824c1b71b4ee39063b9f
indist,False,constant,0.0,210,90,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
indist,False,base,0.008024150796965501,210,90,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
indist,False,+node,0.019416419038402744,210,90,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
ood,False,constant,0.0,201,99,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
ood,False,base,-482.57475640013166,201,99,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
ood,False,+node,-477.4155802866264,201,99,05731f2ddd353db616050d63a42acda640260397786658d968cbac4259bb323c
indist,False,constant,0.0,210,90,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
indist,False,base,0.1621267096556398,210,90,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
indist,False,+node,0.15425796455610086,210,90,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
ood,False,constant,0.0,201,99,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
ood,False,base,0.2601622499537757,201,99,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
ood,False,+node,0.2883926786787556,201,99,05a3be3b92f871a19572d3715a7d8250527520be8604dc2eba05b66108c7150d
indist,False,constant,0.0,210,90,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
indist,False,base,0.19269949772321293,210,90,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
indist,False,+node,0.2708264401477194,210,90,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
ood,False,constant,0.0,201,99,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
ood,False,base,0.19748811353591023,201,99,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
ood,False,+node,0.12638530642908363,201,99,06170b4eed7bd3d035f1692b9f9806a07ec438663085de447c5cdb4a5c33c99b
indist,False,constant,0.0,210,90,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
indist,False,base,0.062331025754828295,210,90,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
indist,False,+node,0.10075658629954731,210,90,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
ood,False,constant,0.0,201,99,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
ood,False,base,0.151051028887217,201,99,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
ood,False,+node,0.17986892127270904,201,99,063338fa296431ab5b57054bbeb3ae4c48ce82910909340c2158d66e84a21e3d
indist,False,constant,0.0,210,90,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
indist,False,base,0.5959677862809944,210,90,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
indist,False,+node,0.6071942217172014,210,90,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
ood,False,constant,0.0,201,99,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
ood,False,base,0.7888131058885467,201,99,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
ood,False,+node,0.7992577902640259,201,99,0672ea6483e9e3a5da0c1b14c1d4c2874065ce27f7fff019f1ba1eb7cc9672d9
indist,False,constant,0.0,210,90,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
indist,False,base,0.2113658512996397,210,90,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
indist,False,+node,0.21111953640845504,210,90,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
ood,False,constant,0.0,201,99,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
ood,False,base,0.49855292570993526,201,99,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
ood,False,+node,0.4944948992622673,201,99,06737f5f210a05955bc6cc6259574aa3e0408173afa758ae48b499e4ca5dd387
indist,False,constant,0.0,210,90,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
indist,False,base,0.016871449355012613,210,90,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
indist,False,+node,0.013117632889654174,210,90,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
ood,False,constant,0.0,201,99,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
ood,False,base,-0.23015646797043798,201,99,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
ood,False,+node,-0.21289644805272268,201,99,067f045e1eb771cb6835d48951061089ce9d81ff71a3967c9291221958dd461e
indist,False,constant,0.0,210,90,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
indist,False,base,0.8796206981930844,210,90,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
indist,False,+node,0.8798801910494001,210,90,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
ood,False,constant,0.0,201,99,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
ood,False,base,0.8542201887148428,201,99,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
ood,False,+node,0.8587826401360099,201,99,06866d4316f5f37e86954729faff340ba444c1bc4b8d58f02fa0dd422fe4a84b
indist,False,constant,0.0,210,90,0686fc16c5810e1c342e445defdc5444f5f3de1a2a226276d14839dde56b2522
indist,False,base,0.03246388498714592,210,90,0686fc16c5810e1c342e445defdc5444f5f3de1a2a226276d14839dde56b2522
indist,False,+node,0.06314525450753927,210,90,0686fc16c5810e1c342e445defdc5444f5f3de1a2a226276d14839dde56b2522
ood,False,constant,0.0,201,99,0686fc16c5810e1c342e445defdc5444f5f3de1a2a226276d14839dde56b2522
