scenario,fault,run_id,metric,service,parent,lag,n,marginal,residual_carry,counterfactual
carts_mem,mem,3,mem,payment,orders,15,706,9.696483737679333,0.4350297068783482,0.4350297068783482
carts_mem,mem,3,mem,payment,orders,30,691,9.780991748626866,0.7663950783908763,0.7663950783908763
carts_mem,mem,3,mem,shipping,orders,5,716,7.39480154175088,0.02167756658225583,0.02167756658225583
carts_mem,mem,3,mem,shipping,orders,15,706,7.39638706334977,0.06519641986584468,0.06519641986584468
carts_mem,mem,3,mem,shipping,orders,30,691,7.39860151203477,0.09718424978915592,0.09718424978915592
carts_socket,socket,1,cpu,catalogue,front-end,5,716,7.844199713914221,6.495856182636316,6.4942590973443375
carts_socket,socket,1,cpu,catalogue,front-end,15,706,7.8525103451017735,10.27631913797452,10.28088094927634
carts_socket,socket,1,cpu,catalogue,front-end,30,691,7.925148004164771,9.373729183938975,9.3659245797335
carts_socket,socket,1,cpu,carts,front-end,5,716,84.91256879271555,6.482326226348345,6.215219437366051
carts_socket,socket,1,cpu,carts,front-end,15,706,85.18308366976346,10.35128213647598,9.997181029420307
carts_socket,socket,1,cpu,carts,front-end,30,691,86.02741633925245,11.596369760970044,11.225676934196127
carts_socket,socket,1,cpu,user,front-end,5,716,6.9659181949515885,6.957568291024725,6.391857541444293
carts_socket,socket,1,cpu,user,front-end,15,706,7.0043796538392895,9.78965576289936,9.27571858354786
carts_socket,socket,1,cpu,user,front-end,30,691,7.115211488616842,10.994882220958386,10.478334505943932
carts_socket,socket,1,cpu,orders,front-end,5,716,13.356895263175032,10.787805417303277,10.068835785879743
carts_socket,socket,1,cpu,orders,front-end,15,706,13.501537029784336,18.802704834231573,17.8571369447171
carts_socket,socket,1,cpu,orders,front-end,30,691,13.560653420083813,19.605469538588675,19.361452835583275
carts_socket,socket,1,cpu,payment,orders,5,716,8.64877387679644,7.383925370482933,7.19755831051382
carts_socket,socket,1,cpu,payment,orders,15,706,8.723352146997689,12.049407744518865,11.901024830916551
carts_socket,socket,1,cpu,payment,orders,30,691,8.757268113451925,12.352911051079616,12.18422046499743
carts_socket,socket,1,cpu,shipping,orders,5,716,30.1960203052403,7.3591435387720106,7.190123547923534
carts_socket,socket,1,cpu,shipping,orders,15,706,30.116182866318304,11.589159954027538,11.196615807623845
carts_socket,socket,1,cpu,shipping,orders,30,691,30.226678115979787,13.176494488780069,12.863686095896576
carts_socket,socket,1,mem,catalogue,front-end,5,716,0.09042171863628301,0.022849915513350853,0.022849915513350853
carts_socket,socket,1,mem,catalogue,front-end,15,706,0.09081079261910051,0.06577385980237298,0.06577385980237298
carts_socket,socket,1,mem,catalogue,front-end,30,691,0.09207726418723323,0.09013256200589265,0.09013256200589265
carts_socket,socket,1,mem,carts,front-end,5,716,20.281826313063135,0.2748720072586248,0.2748720072586248
carts_socket,socket,1,mem,carts,front-end,15,706,20.26099502854364,0.7686150103086746,0.7686150103086746
carts_socket,socket,1,mem,carts,front-end,30,691,20.276422584753384,0.8075103206088066,0.8075103206088066
carts_socket,socket,1,mem,user,front-end,5,716,0.2342031944100748,0.05594731813245471,0.04477870148644828
carts_socket,socket,1,mem,user,front-end,15,706,0.22535913471235305,0.1400352999735025,0.1301171516859085
carts_socket,socket,1,mem,user,front-end,30,691,0.21053457814679383,0.17947283678195733,0.17630552602468233
carts_socket,socket,1,mem,orders,front-end,5,716,0.011009877743848588,0.0038323835013913095,0.0038323835013913095
carts_socket,socket,1,mem,orders,front-end,15,706,0.01110493282413282,0.010866850225079102,0.010866850225079102
carts_socket,socket,1,mem,orders,front-end,30,691,0.01125340992874173,0.011424506889368007,0.011424506889368007
carts_socket,socket,1,mem,payment,orders,5,716,0.6126928245029993,0.019915517242094404,0.019915517242094404
carts_socket,socket,1,mem,payment,orders,15,706,0.6205846269930363,0.055917252888507456,0.055917252888507456
carts_socket,socket,1,mem,payment,orders,30,691,0.6319419331893121,0.08112337880177926,0.08112337880177926
carts_socket,socket,1,mem,shipping,orders,5,716,0.04470157019327312,0.0002798374206355077,0.0002798374206355077
carts_socket,socket,1,mem,shipping,orders,15,706,0.04467658923700836,0.0008249156294988684,0.0008249156294988684
carts_socket,socket,1,mem,shipping,orders,30,691,0.04461457649993975,0.0010651285585210669,0.0010651285585210669
carts_socket,socket,2,cpu,catalogue,front-end,5,716,8.961728602990632,6.745146832395799,6.727686102008394
carts_socket,socket,2,cpu,catalogue,front-end,15,706,9.052706524091601,10.377473693229886,10.376439423927158
carts_socket,socket,2,cpu,catalogue,front-end,30,691,9.146417826802281,10.550752500759103,10.53595948620489
carts_socket,socket,2,cpu,carts,front-end,5,716,77.05488100294889,12.273751333125468,12.273751333125468
carts_socket,socket,2,cpu,carts,front-end,15,706,77.50234694222056,30.4847718161122,30.4847718161122
carts_socket,socket,2,cpu,carts,front-end,30,691,77.4052540495348,85.77615767053003,85.77615767053003
carts_socket,socket,2,cpu,user,front-end,5,716,7.5973592180991725,7.611272240963681,7.539890835674106
carts_socket,socket,2,cpu,user,front-end,15,706,7.580507570049573,10.552706400453363,10.7726043197996
carts_socket,socket,2,cpu,user,front-end,30,691,7.6773552839435,10.863002438224354,11.173507368735622
carts_socket,socket,2,cpu,orders,front-end,5,716,15.801113768502697,8.480612596020997,8.480612596020997
carts_socket,socket,2,cpu,orders,front-end,15,706,15.935562373532445,14.788390693675096,14.788390693675096
carts_socket,socket,2,cpu,orders,front-end,30,691,15.733233133416963,15.464475234975788,15.464475234975788
carts_socket,socket,2,cpu,payment,orders,5,716,16.221983505066003,9.951077550128485,9.951077550128485
carts_socket,socket,2,cpu,payment,orders,15,706,16.32932159458465,18.823600611904542,18.823600611904542
carts_socket,socket,2,cpu,payment,orders,30,691,16.616157733877845,20.341651848300593,20.341651848300593
carts_socket,socket,2,cpu,shipping,orders,5,716,57.750687586324425,8.87318935189649,8.80700309250405
carts_socket,socket,2,cpu,shipping,orders,15,706,57.725593152199394,17.318167807552456,17.076948776255215
carts_socket,socket,2,cpu,shipping,orders,30,691,57.96741996162949,25.193138968217326,25.13518436277146
carts_socket,socket,2,mem,catalogue,front-end,5,716,0.5985407474843355,0.04962819351396079,0.04962819351396079
carts_socket,socket,2,mem,catalogue,front-end,15,706,0.6041322972222992,0.14099266515824638,0.14099266515824638
carts_socket,socket,2,mem,catalogue,front-end,30,691,0.6103379644970163,0.20704263343479914,0.20704263343479914
carts_socket,socket,2,mem,carts,front-end,5,716,2.5843341865280784,0.17187956182663114,0.16883011476566273
carts_socket,socket,2,mem,carts,front-end,15,706,2.5655805600112394,0.4215549616104486,0.4205936128468869
carts_socket,socket,2,mem,carts,front-end,30,691,2.555987620599644,0.4632238395641759,0.4593636042897074
carts_socket,socket,2,mem,user,front-end,5,716,1.3969218737226583,0.0755281073010346,0.0755281073010346
carts_socket,socket,2,mem,user,front-end,15,706,1.4021273411176889,0.2246135096654814,0.2246135096654814
carts_socket,socket,2,mem,user,front-end,30,691,1.4160083521846971,0.32306932781356285,0.32306932781356285
carts_socket,socket,2,mem,orders,front-end,5,716,0.13729729944046262,0.005366785216994982,0.004896942790896727
carts_socket,socket,2,mem,orders,front-end,15,706,0.1387459794827811,0.014880674298390403,0.014249999463116515
carts_socket,socket,2,mem,orders,front-end,30,691,0.14105633147541727,0.020679971740479083,0.020555094102593645
carts_socket,socket,2,mem,payment,orders,5,716,0.687649593757414,0.01647341610043994,0.01647341610043994
carts_socket,socket,2,mem,payment,orders,15,706,0.6950041843487788,0.04755534342189508,0.04755534342189508
carts_socket,socket,2,mem,payment,orders,30,691,0.7096194158673335,0.08011679517581513,0.08011679517581513
carts_socket,socket,2,mem,shipping,orders,5,716,0.06790917730927129,0.0010809298634376577,0.0010886371757944718
carts_socket,socket,2,mem,shipping,orders,15,706,0.06848067159973137,0.002951547159451192,0.00293750104046044
carts_socket,socket,2,mem,shipping,orders,30,691,0.06937913792154117,0.004861876999700087,0.004837705036707608
carts_socket,socket,3,cpu,catalogue,front-end,5,716,13.923896291054245,8.810506615209624,8.777988505912536
carts_socket,socket,3,cpu,catalogue,front-end,15,706,14.049365073962408,13.94173700472782,13.990964198740851
carts_socket,socket,3,cpu,catalogue,front-end,30,691,14.060976166587688,14.996274302999002,15.04802405583404
carts_socket,socket,3,cpu,carts,front-end,5,716,97.15577262340935,5.510534188914966,5.506882745415602
carts_socket,socket,3,cpu,carts,front-end,15,706,97.51882176584755,8.077902284775911,8.071502092941671
carts_socket,socket,3,cpu,carts,front-end,30,691,97.8279507755647,9.549899939873534,9.542336553610733
carts_socket,socket,3,cpu,user,front-end,5,716,8.349736417839372,6.9703234425814165,6.854260583901726
carts_socket,socket,3,cpu,user,front-end,15,706,8.414852425557845,10.93311964961365,11.082932800858169
carts_socket,socket,3,cpu,user,front-end,30,691,8.421405265322438,11.931741505207532,12.031567459366297
carts_socket,socket,3,cpu,orders,front-end,5,716,22.62821835531146,16.270622005488413,15.843206178465206
carts_socket,socket,3,cpu,orders,front-end,15,706,22.79548615485922,36.08659463437151,35.870952424093495
carts_socket,socket,3,cpu,orders,front-end,30,691,23.2102796497997,59.16215696147381,58.564767973689456
carts_socket,socket,3,cpu,payment,orders,5,716,11.30922506359413,6.1201575202843435,6.121986011306189
carts_socket,socket,3,cpu,payment,orders,15,706,11.364749329076078,9.849952462867732,9.850395210976364
carts_socket,socket,3,cpu,payment,orders,30,691,11.412129239498892,10.548386450617631,10.545716463189162
carts_socket,socket,3,cpu,shipping,orders,5,716,37.9743913175078,19.41021334930354,19.47882317453972
carts_socket,socket,3,cpu,shipping,orders,15,706,38.19732144816052,45.45669128564067,45.61409623587526
carts_socket,socket,3,cpu,shipping,orders,30,691,38.534538614244944,90.64445942757891,90.69425718661918
carts_socket,socket,3,mem,catalogue,front-end,5,716,0.7957251443926591,0.02978176523698728,0.02978176523698728
carts_socket,socket,3,mem,catalogue,front-end,15,706,0.795208066478628,0.08476364890038744,0.08476364890038744
carts_socket,socket,3,mem,catalogue,front-end,30,691,0.7979032550817288,0.1279497195240706,0.1279497195240706
carts_socket,socket,3,mem,carts,front-end,5,716,3.355724596931109,0.24908237719322976,0.24908237719322976
carts_socket,socket,3,mem,carts,front-end,15,706,3.365982656341159,0.6781990423407309,0.6781990423407309
carts_socket,socket,3,mem,carts,front-end,30,691,3.3805787253091557,0.6979165751607892,0.6979165751607892
carts_socket,socket,3,mem,user,front-end,5,716,1.1048514260770719,0.08578414785871773,0.0760094577524596
carts_socket,socket,3,mem,user,front-end,15,706,1.1187963562060657,0.21888966714195818,0.20978854595188082
carts_socket,socket,3,mem,user,front-end,30,691,1.1366302036198566,0.22968048461698382,0.21745082052166465
carts_socket,socket,3,mem,orders,front-end,5,716,0.24426592483992338,0.016083714003727878,0.016083714003727878
carts_socket,socket,3,mem,orders,front-end,15,706,0.24683669032473143,0.048128333117564724,0.048128333117564724
carts_socket,socket,3,mem,orders,front-end,30,691,0.2505555872819788,0.08865565012455284,0.08865565012455284
carts_socket,socket,3,mem,payment,orders,5,716,0.7570061219120596,0.029094100443629048,0.028913105673100712
carts_socket,socket,3,mem,payment,orders,15,706,0.7606317126944765,0.08080561704564876,0.08025288211717627
carts_socket,socket,3,mem,payment,orders,30,691,0.7660704163976624,0.12146979413212747,0.120965987665549
carts_socket,socket,3,mem,shipping,orders,5,716,0.1186578411750201,0.0028472845804729282,0.0028472845804729282
carts_socket,socket,3,mem,shipping,orders,15,706,0.12014359059981342,0.008092873283989306,0.008092873283989306
carts_socket,socket,3,mem,shipping,orders,30,691,0.12242564336103208,0.013690947945925746,0.013690947945925746
catalogue_cpu,cpu,1,cpu,catalogue,front-end,5,716,99.51881527768504,6.428617561520669,6.423080211001088
catalogue_cpu,cpu,1,cpu,catalogue,front-end,15,706,99.61556927487179,10.889258239568617,10.884224360670483
catalogue_cpu,cpu,1,cpu,catalogue,front-end,30,691,99.66826235036812,11.405228501189566,11.405284738209048
catalogue_cpu,cpu,1,cpu,carts,front-end,5,716,11.233009727011861,11.318556155531432,8.712052652853178
catalogue_cpu,cpu,1,cpu,carts,front-end,15,706,11.133474336027025,17.155148065448714,12.879633022861986
catalogue_cpu,cpu,1,cpu,carts,front-end,30,691,11.080992093680338,17.71925987503613,12.572454835636332
catalogue_cpu,cpu,1,cpu,user,front-end,5,716,12.370869864811107,10.208515698998818,8.409555532068326
catalogue_cpu,cpu,1,cpu,user,front-end,15,706,12.470022233858534,18.697473690860317,14.163793097115395
catalogue_cpu,cpu,1,cpu,user,front-end,30,691,12.500793305758975,18.650077843122173,14.107429653698588
catalogue_cpu,cpu,1,cpu,orders,front-end,5,715,23.910985719387128,14.077247540443445,10.695210839425497
catalogue_cpu,cpu,1,cpu,orders,front-end,15,705,24.02642136299396,28.39954461558068,21.81261017427596
catalogue_cpu,cpu,1,cpu,orders,front-end,30,690,24.42603497805968,34.643294941958814,27.35640377012196
catalogue_cpu,cpu,1,cpu,payment,orders,5,716,14.530731489027717,11.063280385055496,10.994970221194103
catalogue_cpu,cpu,1,cpu,payment,orders,15,706,14.646616579308802,18.064357872083274,17.89392680159664
catalogue_cpu,cpu,1,cpu,payment,orders,30,691,14.743987091182555,18.654415127659817,18.972153955418246
catalogue_cpu,cpu,1,cpu,shipping,orders,5,716,98.83228558887801,15.547214147474445,16.613307921607586
catalogue_cpu,cpu,1,cpu,shipping,orders,15,706,98.85483481207498,31.502424757362878,32.846268153944735
catalogue_cpu,cpu,1,cpu,shipping,orders,30,691,99.11451603030915,32.767456597549234,34.63985845264561
catalogue_cpu,cpu,1,mem,catalogue,front-end,5,716,48.49886554359389,0.6596044078393305,0.4904898711301328
catalogue_cpu,cpu,1,mem,catalogue,front-end,15,706,48.496377528041585,1.350092467302085,0.9169984969135873
catalogue_cpu,cpu,1,mem,catalogue,front-end,30,691,48.49261098020914,1.112580628790418,0.7487744151251267
catalogue_cpu,cpu,1,mem,carts,front-end,5,716,0.06095850065275585,0.011384153532911338,0.006097724497393323
catalogue_cpu,cpu,1,mem,carts,front-end,15,706,0.06072565793596597,0.025518799248474715,0.01379869147718537
catalogue_cpu,cpu,1,mem,carts,front-end,30,691,0.06035392406872088,0.026140377743233807,0.010836161960931123
catalogue_cpu,cpu,1,mem,user,front-end,5,716,1.0093322848873179,0.6849041920781297,0.35959442856058293
catalogue_cpu,cpu,1,mem,user,front-end,15,706,1.0132060335780504,1.5893663716231552,0.8623236656299241
catalogue_cpu,cpu,1,mem,user,front-end,30,691,1.0026289740394378,1.439561551423767,0.7128687147537285
catalogue_cpu,cpu,1,mem,orders,front-end,5,716,0.14104532709615955,0.0027884046343002174,0.0027884046343002174
catalogue_cpu,cpu,1,mem,orders,front-end,15,706,0.1418191775643078,0.008163890551947477,0.008163890551947477
catalogue_cpu,cpu,1,mem,orders,front-end,30,691,0.14303991494378282,0.01225437445982564,0.01225437445982564
catalogue_cpu,cpu,1,mem,payment,orders,5,716,4.345745344593427,1.080391141348752,1.0966824745558772
catalogue_cpu,cpu,1,mem,payment,orders,15,706,4.37325337264466,3.1244195805884543,2.575169496586787
catalogue_cpu,cpu,1,mem,payment,orders,30,691,4.3895522087614545,2.897171444829609,2.5884169961377426
catalogue_cpu,cpu,1,mem,shipping,orders,5,716,0.023136609647607248,0.006374600596664471,0.006869967963677146
catalogue_cpu,cpu,1,mem,shipping,orders,15,706,0.02297694931830927,0.015394229224557398,0.015944146173870723
catalogue_cpu,cpu,1,mem,shipping,orders,30,691,0.022953696558837635,0.01534129981743338,0.016170592051859885
catalogue_cpu,cpu,2,cpu,catalogue,front-end,5,716,98.61939055634632,7.275342128595774,7.25848025866545
catalogue_cpu,cpu,2,cpu,catalogue,front-end,15,706,99.7456388509202,10.544688027119582,10.542837923403384
catalogue_cpu,cpu,2,cpu,catalogue,front-end,30,691,99.75813108563271,10.923976672122993,10.922532333617855
catalogue_cpu,cpu,2,cpu,carts,front-end,5,716,35.5044780993542,15.132511744525381,12.80154990562028
catalogue_cpu,cpu,2,cpu,carts,front-end,15,706,35.67872749340968,32.33302920225307,26.891095525714025
catalogue_cpu,cpu,2,cpu,carts,front-end,30,691,35.96058089727226,53.003587289428,46.80299715254972
catalogue_cpu,cpu,2,cpu,user,front-end,5,716,11.873656504196012,8.885147069166129,8.135703216077866
catalogue_cpu,cpu,2,cpu,user,front-end,15,706,11.923476927696191,14.739549378386698,12.549338887329387
catalogue_cpu,cpu,2,cpu,user,front-end,30,691,11.94673471892371,16.771461478099674,13.012192805206965
catalogue_cpu,cpu,2,cpu,orders,front-end,5,716,109.28528699750215,28.960038041826273,16.455039080733545
catalogue_cpu,cpu,2,cpu,orders,front-end,15,706,109.99645067901382,63.262278412174425,30.280435859395897
catalogue_cpu,cpu,2,cpu,orders,front-end,30,691,109.85788951606416,69.15514205698153,39.32174855407653
catalogue_cpu,cpu,2,cpu,payment,orders,5,716,13.84213656685828,10.936098978914742,11.024923235885916
catalogue_cpu,cpu,2,cpu,payment,orders,15,706,13.876502075419427,18.52747420820286,20.77170943702033
catalogue_cpu,cpu,2,cpu,payment,orders,30,691,14.055043423928268,20.624266320574566,22.687184997571602
catalogue_cpu,cpu,2,cpu,shipping,orders,5,716,46.82621690304617,18.26048425177245,19.519874469923025
catalogue_cpu,cpu,2,cpu,shipping,orders,15,706,47.32538158978089,35.980358205985866,39.51142789022407
catalogue_cpu,cpu,2,cpu,shipping,orders,30,691,47.841795786436585,48.04252118055347,50.449838127130555
catalogue_cpu,cpu,2,mem,catalogue,front-end,5,716,50.338808041272884,0.9555549166086268,0.658976864377787
catalogue_cpu,cpu,2,mem,catalogue,front-end,15,706,50.93689054853328,2.2587575704029845,1.6233652839297297
catalogue_cpu,cpu,2,mem,catalogue,front-end,30,691,50.939263607913624,2.1682997486632614,1.6298852235725496
catalogue_cpu,cpu,2,mem,carts,front-end,5,716,0.9453935549392026,0.05676146721068213,0.04651897333997499
catalogue_cpu,cpu,2,mem,carts,front-end,15,706,0.9527530010686033,0.13670858557469243,0.10772386703112687
catalogue_cpu,cpu,2,mem,carts,front-end,30,691,0.9643291153062552,0.17145815950976245,0.13413092351997002
catalogue_cpu,cpu,2,mem,user,front-end,5,716,5.005686141683395,0.5535662859141119,0.33901251507838226
catalogue_cpu,cpu,2,mem,user,front-end,15,706,5.04963286982856,1.2190188543850387,0.7143030378212872
catalogue_cpu,cpu,2,mem,user,front-end,30,691,5.1348965276343925,1.5101877455537949,0.7708067639526284
catalogue_cpu,cpu,2,mem,orders,front-end,5,716,0.4557088069890503,0.04510719735394838,0.019225280650800973
catalogue_cpu,cpu,2,mem,orders,front-end,15,706,0.45776547970477033,0.10411038521146737,0.04218451631977902
catalogue_cpu,cpu,2,mem,orders,front-end,30,691,0.46157780663427717,0.11110167322720167,0.05878472159780535
catalogue_cpu,cpu,2,mem,payment,orders,5,716,5.214043771434535,1.2790972625558994,1.4251876821007763
catalogue_cpu,cpu,2,mem,payment,orders,15,706,5.193673512072603,2.9929893105404846,3.7787434973219876
catalogue_cpu,cpu,2,mem,payment,orders,30,691,5.204944072268168,3.1169998048728336,3.8991104014999047
catalogue_cpu,cpu,2,mem,shipping,orders,5,716,0.4386982436711083,0.02318237318552828,0.024593728345000572
catalogue_cpu,cpu,2,mem,shipping,orders,15,706,0.4401704494848486,0.052832859143148184,0.06275624860464178
catalogue_cpu,cpu,2,mem,shipping,orders,30,691,0.4432981848929978,0.057915801902935694,0.06603812243103131
catalogue_cpu,cpu,3,cpu,catalogue,front-end,5,716,106.7625254694061,5.955472907046422,5.955472907046422
catalogue_cpu,cpu,3,cpu,catalogue,front-end,15,706,100.98682541237629,8.751070936005496,8.751070936005496
catalogue_cpu,cpu,3,cpu,catalogue,front-end,30,691,98.71589021998994,9.354771934644141,9.354771934644141
catalogue_cpu,cpu,3,cpu,carts,front-end,5,713,30.169324131665785,12.782702304969693,10.30952389643134
catalogue_cpu,cpu,3,cpu,carts,front-end,15,703,29.803139843512355,26.060259486446274,18.515448080328305
catalogue_cpu,cpu,3,cpu,carts,front-end,30,688,29.38486171575902,34.41739505078148,25.548075418744155
catalogue_cpu,cpu,3,cpu,user,front-end,5,716,8.746387962302434,7.378009402251788,7.14733121990081
catalogue_cpu,cpu,3,cpu,user,front-end,15,706,8.526507319242576,11.72860375157598,11.800785443595656
catalogue_cpu,cpu,3,cpu,user,front-end,30,691,8.643886115971412,12.749095679269514,12.660783120088459
catalogue_cpu,cpu,3,cpu,orders,front-end,5,716,33.00586767063902,9.543563549730544,9.543563549730544
catalogue_cpu,cpu,3,cpu,orders,front-end,15,706,33.27835443543856,18.19869689299777,18.19869689299777
catalogue_cpu,cpu,3,cpu,orders,front-end,30,691,33.64573145422125,23.28611385990076,23.28611385990076
catalogue_cpu,cpu,3,cpu,payment,orders,5,716,7.258197973366334,5.93999182075183,5.950260681801308
catalogue_cpu,cpu,3,cpu,payment,orders,15,706,7.278158587291957,8.94045913930601,8.969856060805627
catalogue_cpu,cpu,3,cpu,payment,orders,30,691,7.104511424896942,10.776142703687322,10.799450764868155
catalogue_cpu,cpu,3,cpu,shipping,orders,5,716,51.12010078131607,13.89833881441601,13.89833881441601
catalogue_cpu,cpu,3,cpu,shipping,orders,15,706,51.61707471846467,34.817786270935095,34.817786270935095
catalogue_cpu,cpu,3,cpu,shipping,orders,30,691,52.29690257403941,62.462147069132456,62.462147069132456
catalogue_cpu,cpu,3,mem,catalogue,front-end,5,716,46.563199269248905,0.3478741706970275,0.3478741706970275
catalogue_cpu,cpu,3,mem,catalogue,front-end,15,706,47.214120588616964,1.0552115758953342,1.0552115758953342
catalogue_cpu,cpu,3,mem,catalogue,front-end,30,691,47.41194060492486,1.2883429679459668,1.2883429679459668
catalogue_cpu,cpu,3,mem,carts,front-end,5,716,0.9746381270681823,0.0008712644119109411,0.0008712644119109411
catalogue_cpu,cpu,3,mem,carts,front-end,15,706,0.9747315227915743,0.0024712904363244277,0.0024712904363244277
catalogue_cpu,cpu,3,mem,carts,front-end,30,691,0.974798554262962,0.0034162680502970682,0.0034162680502970682
catalogue_cpu,cpu,3,mem,user,front-end,5,716,1.0584863471914139,0.035650043579864066,0.035650043579864066
catalogue_cpu,cpu,3,mem,user,front-end,15,706,1.0640728215679482,0.10064595950791284,0.10064595950791284
catalogue_cpu,cpu,3,mem,user,front-end,30,691,1.0754088610229795,0.14402699337275157,0.14402699337275157
catalogue_cpu,cpu,3,mem,orders,front-end,5,716,0.08515771778120708,0.008433031333952384,0.006560194329264057
catalogue_cpu,cpu,3,mem,orders,front-end,15,706,0.08575326318302365,0.020915380928061444,0.017814834919963697
catalogue_cpu,cpu,3,mem,orders,front-end,30,691,0.0866794006554614,0.02972538973975931,0.02856586808807579
catalogue_cpu,cpu,3,mem,payment,orders,5,716,0.841268875636583,0.07574358157110102,0.07438515597752804
catalogue_cpu,cpu,3,mem,payment,orders,15,706,0.8475799389484685,0.18136653904741068,0.1810459736252883
catalogue_cpu,cpu,3,mem,payment,orders,30,691,0.8580506024697105,0.1977654681500138,0.19646660487612086
catalogue_cpu,cpu,3,mem,shipping,orders,5,716,0.05418621965174565,0.0039427584361338775,0.0036922451165123885
catalogue_cpu,cpu,3,mem,shipping,orders,15,706,0.0548578264046843,0.010198615499648584,0.00993300711179911
catalogue_cpu,cpu,3,mem,shipping,orders,30,691,0.05589785744567109,0.0170718790645427,0.016605607077569653
catalogue_delay,delay,1,cpu,catalogue,front-end,5,714,22.977692411362327,8.393007889060463,8.291084462631419
catalogue_delay,delay,1,cpu,catalogue,front-end,15,704,23.07129118794587,14.6807068637133,14.634194373738197
catalogue_delay,delay,1,cpu,catalogue,front-end,30,689,23.075619916498724,16.098342013927326,16.07937889172478
catalogue_delay,delay,1,cpu,carts,front-end,5,716,6.991856681790363,7.631670058981833,7.323868118551201
catalogue_delay,delay,1,cpu,carts,front-end,15,706,7.074207673440274,9.912517627711475,9.741075209164283
catalogue_delay,delay,1,cpu,carts,front-end,30,691,7.038126161401757,10.194604409790598,10.3517739720718
catalogue_delay,delay,1,cpu,user,front-end,5,716,8.3149940177293,7.171509861321275,6.916800609411856
catalogue_delay,delay,1,cpu,user,front-end,15,706,8.36559918349142,11.662413650438724,11.848331629666625
catalogue_delay,delay,1,cpu,user,front-end,30,691,8.453887627747221,12.300013448098863,12.25114980127448
catalogue_delay,delay,1,cpu,orders,front-end,5,716,9.854293792342634,8.509101551253071,8.432700637882737
catalogue_delay,delay,1,cpu,orders,front-end,15,706,9.78953166819307,13.810922530762179,13.91880433350374
catalogue_delay,delay,1,cpu,orders,front-end,30,691,9.891428805157569,15.059188102925264,15.166899617150783
catalogue_delay,delay,1,cpu,payment,orders,5,716,10.595468479547863,8.119659162917884,8.11684812152202
catalogue_delay,delay,1,cpu,payment,orders,15,706,10.565406933079215,13.191460367222732,13.192790699428917
catalogue_delay,delay,1,cpu,payment,orders,30,691,10.708484945384166,15.060785254285259,15.062555039371153
catalogue_delay,delay,1,cpu,shipping,orders,5,716,12.90660324194548,10.137635963036534,10.13340614044235
catalogue_delay,delay,1,cpu,shipping,orders,15,706,12.97552590903874,19.437668224337955,19.44694083690481
catalogue_delay,delay,1,cpu,shipping,orders,30,691,13.004460861711783,23.981485116848823,23.996913165397334
catalogue_delay,delay,1,mem,catalogue,front-end,5,716,1.9536129428557327,0.11609054544556988,0.11028511463606222
catalogue_delay,delay,1,mem,catalogue,front-end,15,706,1.969241299723364,0.29916891769438214,0.29362639539648067
catalogue_delay,delay,1,mem,catalogue,front-end,30,691,1.9925280441963684,0.3404369804378798,0.3372408233047683
catalogue_delay,delay,1,mem,carts,front-end,5,716,0.042467467706493414,0.005103469387874822,0.005103469387874822
catalogue_delay,delay,1,mem,carts,front-end,15,706,0.04279695030056762,0.014776500228856512,0.014776500228856512
catalogue_delay,delay,1,mem,carts,front-end,30,691,0.043187518900462435,0.020909385409818553,0.020909385409818553
catalogue_delay,delay,1,mem,user,front-end,5,716,0.17197658271905572,0.04050425129025315,0.03243957128143481
catalogue_delay,delay,1,mem,user,front-end,15,706,0.1712785660163894,0.09886414215915529,0.08861243835816245
catalogue_delay,delay,1,mem,user,front-end,30,691,0.1732821986141937,0.1093244750771688,0.10116582566440507
catalogue_delay,delay,1,mem,orders,front-end,5,716,0.00894411585761653,0.005455646180211512,0.005192461134932197
catalogue_delay,delay,1,mem,orders,front-end,15,706,0.009031136328153031,0.014575973837480846,0.014521098906062582
catalogue_delay,delay,1,mem,orders,front-end,30,691,0.009128368801962612,0.014109622372493436,0.014080698308788756
catalogue_delay,delay,1,mem,payment,orders,5,716,0.2839049001447338,0.03140172557088914,0.03140172557088914
catalogue_delay,delay,1,mem,payment,orders,15,706,0.2861886547071214,0.09261314538660256,0.09261314538660256
catalogue_delay,delay,1,mem,payment,orders,30,691,0.28899214553941976,0.15769550123919981,0.15769550123919981
catalogue_delay,delay,1,mem,shipping,orders,5,716,0.01824564199549226,0.0006282047585896222,0.0006249936540997636
catalogue_delay,delay,1,mem,shipping,orders,15,706,0.018484880913493703,0.001807805139928606,0.0017991005452848898
catalogue_delay,delay,1,mem,shipping,orders,30,691,0.01886679851398131,0.003200934697238914,0.0031980911857050795
catalogue_delay,delay,2,cpu,catalogue,front-end,5,716,255.6903028605814,7.708599647110928,7.708599647110928
catalogue_delay,delay,2,cpu,catalogue,front-end,15,706,255.1833525477404,13.37988676405121,13.37988676405121
catalogue_delay,delay,2,cpu,catalogue,front-end,30,691,254.89950535263603,14.620269312486528,14.620269312486528
catalogue_delay,delay,2,cpu,carts,front-end,5,716,8.793357454263012,7.03152278863119,6.962999637735119
catalogue_delay,delay,2,cpu,carts,front-end,15,706,8.857969409884388,9.980136305043482,9.917851333549397
catalogue_delay,delay,2,cpu,carts,front-end,30,691,8.725082028946831,10.336396039292914,9.844622549757338
