service,metric,mode,n_train,shuffled,n_test,model,skill,r2_signal,lambda
de8019022ef94a803bc57ec32e096ace4caec865850e26d6d217cf77fa78fb1b,cpu,ood,30,True,20,LinearReg,-0.3214870042864304,0.053738539752085854,
de8019022ef94a803bc57ec32e096ace4caec865850e26d6d217cf77fa78fb1b,cpu,ood,30,True,20,Queueing,2.8659056239277447e-09,0.053738539752085854,
de8019022ef94a803bc57ec32e096ace4caec865850e26d6d217cf77fa78fb1b,cpu,ood,30,True,20,GradBoost,-0.0009935367248110616,0.053738539752085854,
de8019022ef94a803bc57ec32e096ace4caec865850e26d6d217cf77fa78fb1b,cpu,ood,30,True,20,ElasticityPrior,2.8659056239277447e-09,0.053738539752085854,
de8019022ef94a803bc57ec32e096ace4caec865850e26d6d217cf77fa78fb1b,cpu,ood,30,True,20,ElasticityPooled,2.8659056239277447e-09,0.053738539752085854,0.0
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,constant,0.0,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,persistence,-4.718641319340565,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,NNLS_deployed,-1.0747648326869808e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,LinearReg,-0.06400310772023166,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,Queueing,-1.0747648326869808e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,GradBoost,-0.7357345211691448,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,ElasticityPrior,-1.0747648326869808e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,indist,30,True,18,ElasticityPooled,-1.0747648326869808e-08,0.00840376182286336,0.8794831080177554
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,constant,0.0,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,persistence,-0.42767089420528115,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,NNLS_deployed,3.3534087284792236e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,LinearReg,-3.6668205069656157,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,Queueing,3.3534087284792236e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,GradBoost,-0.5478608931238933,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,ElasticityPrior,3.3534087284792236e-08,0.00840376182286336,
df5cc74edafc0506b76930240f09251ba5257f59c16cc90b9983b7caaccdfa0d,cpu,ood,30,True,20,ElasticityPooled,3.3534087284792236e-08,0.00840376182286336,0.6461212682192562
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,constant,0.0,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,persistence,-0.0268835670988532,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,NNLS_deployed,-0.009136571923834769,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,LinearReg,-0.009136571923834769,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,Queueing,-0.04224983915485803,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,GradBoost,-1.2932978447504446,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,ElasticityPrior,4.818170751264006e-09,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,indist,30,True,18,ElasticityPooled,-0.008883056842703851,0.011398040561861313,0.9743104983644811
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,constant,0.0,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,persistence,0.02375360466303955,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,NNLS_deployed,1.481593736585296e-08,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,LinearReg,-237.48197593279954,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,Queueing,1.481593736585296e-08,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,GradBoost,0.04857995053497843,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,ElasticityPrior,1.481593736585296e-08,0.011398040561861313,
e1ac20caba7431c563efdadf7a912d8b0edb5e3bc2eba100066dc1822b0952b3,cpu,ood,30,True,20,ElasticityPooled,1.481593736585296e-08,0.011398040561861313,0.8535245339368948
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,constant,0.0,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,persistence,-0.3717594389380685,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,NNLS_deployed,-0.07278239949758802,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,LinearReg,-0.07278247708428953,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,Queueing,-0.16569821598813705,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,GradBoost,-0.4915786755660887,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,ElasticityPrior,-2.1705634400959184e-08,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,indist,30,True,18,ElasticityPooled,-2.1705634400959184e-08,0.05846191885798979,0.0
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,constant,0.0,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,persistence,-0.33599840233923417,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,NNLS_deployed,7.998299789147012e-08,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,LinearReg,-0.007173393874577494,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,Queueing,7.998299789147012e-08,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,GradBoost,-0.2599067946160818,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,ElasticityPrior,7.998299789147012e-08,0.05846191885798979,
e2350413f1606f6332ee2a2d98f09029cd454b0b216b244314f0f32f96b2308c,cpu,ood,30,True,20,ElasticityPooled,7.998299789147012e-08,0.05846191885798979,0.0
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,constant,0.0,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,persistence,-2.0028409245998504,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,NNLS_deployed,-8.338064727553274e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,LinearReg,0.08600262928762736,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,Queueing,-8.338064727553274e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,GradBoost,-0.5577064086457912,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,ElasticityPrior,-8.338064727553274e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,indist,30,True,18,ElasticityPooled,-8.338064727553274e-08,0.011755067334491368,0.5589635404760466
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,constant,0.0,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,persistence,-7.366795158805738,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,NNLS_deployed,1.7999160384363222e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,LinearReg,-2.3714640415215595,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,Queueing,1.7999160384363222e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,GradBoost,-7.0859818657068185,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,ElasticityPrior,1.7999160384363222e-08,0.011755067334491368,
e243b72c702bbccae24a4b39ca44b91c40c32eb6627b98209f5f21568a4e5316,cpu,ood,30,True,20,ElasticityPooled,1.7999160384363222e-08,0.011755067334491368,0.0
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,constant,0.0,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,persistence,-0.1866041082602714,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,NNLS_deployed,-2.209390048690807e-08,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,LinearReg,-0.1485084473902183,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,Queueing,-2.209390048690807e-08,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,GradBoost,0.0017736704873357878,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,ElasticityPrior,-2.209390048690807e-08,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,indist,30,True,18,ElasticityPooled,-2.209390048690807e-08,0.7208129844522297,0.0
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,constant,0.0,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,persistence,-6.2771534333096985,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,NNLS_deployed,9.128788724943604e-09,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,LinearReg,-0.10225866868005307,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,Queueing,9.128788724943604e-09,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,GradBoost,-5.875637041527653,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,ElasticityPrior,9.128788724943604e-09,0.7208129844522297,
e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,cpu,ood,30,True,20,ElasticityPooled,9.128788724943604e-09,0.7208129844522297,0.0
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,constant,0.0,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,persistence,-0.5904667988272907,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,NNLS_deployed,5.503552313879112e-08,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,LinearReg,-0.1312419770587101,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,Queueing,5.503552313879112e-08,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,GradBoost,-1.0923243608229907,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,ElasticityPrior,5.503552313879112e-08,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,indist,30,True,18,ElasticityPooled,5.503552313879112e-08,0.12627545252697175,0.0
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,constant,0.0,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,persistence,-0.24258741896529434,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,NNLS_deployed,-0.7532085711089354,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,LinearReg,-0.7532085711089354,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,Queueing,-0.7532085711089354,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,GradBoost,-0.17024771873712563,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,ElasticityPrior,-1.7919853601000568e-08,0.12627545252697175,
e32510140ab9654dfd48b553f2228dcfab973464b7443b24d59e19493dd673f5,cpu,ood,30,True,20,ElasticityPooled,-1.7919853601000568e-08,0.12627545252697175,0.0
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,constant,0.0,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,persistence,-0.03922016300636266,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,NNLS_deployed,3.263170533784887e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,LinearReg,0.0021343333406033116,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,Queueing,3.263170533784887e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,GradBoost,-0.0665246214446793,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,ElasticityPrior,3.263170533784887e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,indist,30,True,18,ElasticityPooled,3.263170533784887e-08,0.010124466247278962,0.9374117692400146
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,constant,0.0,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,persistence,-0.6442275190079743,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,NNLS_deployed,4.5536484472030736e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,LinearReg,-542.1110871089804,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,Queueing,4.5536484472030736e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,GradBoost,-0.6539267125795378,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,ElasticityPrior,4.5536484472030736e-08,0.010124466247278962,
e32bda6711ca8131a9de1aea1e1f256fc52bb8948ada6da442cf6a18164063ac,cpu,ood,30,True,20,ElasticityPooled,4.5536484472030736e-08,0.010124466247278962,0.0
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,constant,0.0,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,persistence,-0.23421094741020276,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,NNLS_deployed,2.19370513976358e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,LinearReg,-0.15501525613421285,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,Queueing,2.19370513976358e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,GradBoost,-0.9584206787155833,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,ElasticityPrior,2.19370513976358e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,indist,30,True,18,ElasticityPooled,2.19370513976358e-08,0.07422316624113459,0.0
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,constant,0.0,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,persistence,-0.9938915105024568,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,NNLS_deployed,1.3470756177191845e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,LinearReg,-0.11220046906079828,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,Queueing,1.3470756177191845e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,GradBoost,-0.8786795089053061,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,ElasticityPrior,1.3470756177191845e-08,0.07422316624113459,
e36bb1e19c930ee1e624e55a4258fc1421a643e63529b9c2be9e1f0c49eeba5a,cpu,ood,30,True,20,ElasticityPooled,1.3470756177191845e-08,0.07422316624113459,0.0
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,constant,0.0,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,persistence,0.05140016323723151,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,NNLS_deployed,-1.2106002866829613e-09,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,LinearReg,-0.003353398320199652,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,Queueing,-0.10349941550905961,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,GradBoost,-0.18636752857576533,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,ElasticityPrior,-1.2106002866829613e-09,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,indist,30,True,18,ElasticityPooled,-1.2106002866829613e-09,0.05475402592593276,0.0
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,constant,0.0,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,persistence,-1.902881117519053,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,NNLS_deployed,0.060419410551455166,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,LinearReg,0.06041960275744418,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,Queueing,0.05939476042417435,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,GradBoost,-1.7269580126770139,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,ElasticityPrior,9.860054417387687e-08,0.05475402592593276,
e444855c3e5daa24f6ee19dc0f4aabd7877a91040a7c3f7571818b14d13377c6,cpu,ood,30,True,20,ElasticityPooled,9.860054417387687e-08,0.05475402592593276,0.0
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,constant,0.0,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,persistence,-0.18978393690851636,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,NNLS_deployed,-0.07925933469876867,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,LinearReg,-0.07925941909675482,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,Queueing,-0.050798477011053444,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,GradBoost,-0.7674667953538077,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,ElasticityPrior,8.007072638260837e-08,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,indist,30,True,18,ElasticityPooled,8.007072638260837e-08,0.9699532152674304,0.0
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,constant,0.0,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,persistence,-0.36759140381357436,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,NNLS_deployed,6.554415810100522e-08,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,LinearReg,-1.1828179275262243,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,Queueing,6.554415810100522e-08,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,GradBoost,-0.277866377507908,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,ElasticityPrior,6.554415810100522e-08,0.9699532152674304,
e46b39a0fb057cdc5a4b07607c9ae5e5e634c53c6f8c0796aeb9f7f49fa5be12,cpu,ood,30,True,20,ElasticityPooled,6.554415810100522e-08,0.9699532152674304,0.0
e9293802f63781a2e08fbc9de44d542ebd9ddf4a17cf9a9eda13fd72ccc37d6d,cpu,indist,30,True,18,constant,0.0,0.8282614300564147,
e9293802f63781a2e08fbc9de44d542ebd9ddf4a17cf9a9eda13fd72ccc37d6d,cpu,indist,30,True,18,persistence,-0.6882918537169118,0.8282614300564147,
